project_type,budget,planned_duration_days,worker_count,task_count,location_type,has_subcontractors,snapshot_progress_pct,actual_cost_at_snapshot,cpi,spi,delayed_task_count,delayed_task_ratio,labour_ratio,material_ratio,months_elapsed,budget_used_pct,schedule_efficiency,overrun_pct
1,30566458.45,2165,10,220,2,1,57.03,12794194.55,1.3626,1.009,0,0.0,0.3733,0.468,41,41.86,1.3911,-20.0
0,9910342.59,50,9,10,1,0,65.45,12005635.58,0.5402,0.5166,2,0.233,0.3289,0.3797,1,121.14,65.4461,102.4798
0,30557944.86,895,20,88,0,1,67.04,24533188.69,0.8351,0.9104,6,0.0664,0.2985,0.4023,20,80.28,3.3522,29.1224
0,22469810.71,148,11,23,2,1,62.31,14688418.82,0.9532,1.059,8,0.3335,0.3953,0.4507,3,65.37,20.77,21.8283
1,162628003.0,1485,54,152,1,1,59.01,132207489.3,0.7259,0.9244,8,0.0506,0.234,0.5164,29,81.29,2.035,27.3947
2,152273234.99,400,75,50,2,1,90.62,126054702.45,1.0947,0.7245,6,0.1153,0.3275,0.4729,12,82.78,7.5516,45.4051
1,93737289.42,248,37,36,1,1,72.67,78051575.46,0.8727,0.9173,6,0.1537,0.3446,0.4034,6,83.27,12.1115,57.093
2,42352352.98,2016,20,202,1,1,36.51,20670554.94,0.7481,1.0682,0,0.0,0.2481,0.4706,24,48.81,1.5213,46.9454
1,33589888.28,1247,11,125,0,1,87.14,50973566.97,0.5742,0.7653,41,0.3302,0.2127,0.465,36,151.75,2.4205,71.509
1,100897309.0,1657,33,164,0,1,75.81,96661421.54,0.7913,1.0162,4,0.0265,0.2037,0.5982,41,95.8,1.8489,31.5293
0,29595332.89,60,8,5,0,1,50.09,21075066.51,0.7034,0.7467,1,0.1685,0.3434,0.3844,1,71.21,50.0896,65.753
0,21702628.61,91,16,15,1,0,83.47,14082359.03,1.2864,1.1433,2,0.1421,0.4188,0.5524,2,64.89,41.7355,-20.0
0,11779418.13,125,16,20,0,1,39.43,4131571.81,1.1241,0.8246,11,0.5322,0.3572,0.4264,1,35.07,39.426,24.0089
0,9628774.78,31,13,5,1,1,65.26,5495165.98,1.1435,0.8051,1,0.2613,0.3888,0.5068,1,57.07,65.2614,4.6814
1,57874709.68,386,20,53,0,1,33.16,19297796.55,0.9946,0.813,9,0.1729,0.3165,0.4724,4,33.34,8.291,40.1696
2,45713569.83,1218,20,125,0,1,78.88,46931808.57,0.7683,0.7767,33,0.2674,0.2211,0.6172,32,102.66,2.465,40.5238
2,754832312.56,746,112,94,2,1,71.31,692075206.58,0.7777,0.6138,19,0.2016,0.2278,0.4279,17,91.69,4.1946,97.3672
1,98289858.58,403,38,48,0,1,29.29,29230122.58,0.9849,1.1664,12,0.2491,0.185,0.5289,3,29.74,9.7628,8.6567
1,65059318.02,2357,21,235,2,1,38.25,35642896.0,0.6982,1.0541,1,0.003,0.2521,0.4941,30,54.79,1.275,41.9369
2,49708453.91,1460,20,150,0,0,54.08,28280895.7,0.9506,0.9418,0,0.0012,0.2428,0.5502,26,56.89,2.0802,19.8838
0,28099268.45,132,10,21,0,0,74.2,21030685.04,0.9914,0.6964,2,0.0817,0.2149,0.3533,3,74.84,24.7341,4.4455
1,54116376.6,2527,18,252,2,1,32.31,15734487.92,1.1112,0.9152,26,0.1031,0.3446,0.6152,27,29.08,1.1966,24.2279
1,177738812.31,594,23,75,1,1,74.81,137307679.55,0.9684,1.1572,11,0.1523,0.2778,0.47,14,77.25,5.3434,31.793
1,50978960.0,913,16,94,0,1,31.43,26543823.48,0.6035,1.0317,0,0.0,0.3231,0.3904,9,52.07,3.4917,53.0543
2,731544143.92,279,57,37,1,1,77.34,607554672.22,0.9312,0.4,14,0.3897,0.2426,0.606,7,83.05,11.0486,80.4656
2,157985314.03,293,108,39,2,1,65.3,87139135.31,1.1839,1.1192,10,0.257,0.2996,0.5052,6,55.16,10.8828,7.1597
1,108188813.94,221,36,27,0,1,79.25,69522189.16,1.2333,0.9329,6,0.2272,0.1479,0.4531,5,64.26,15.8506,8.3817
2,437062582.99,851,56,110,1,1,67.84,621390618.29,0.4771,1.1899,14,0.1262,0.2282,0.4461,19,142.17,3.5704,154.6931
1,54409758.01,1597,18,162,0,1,43.33,31388899.13,0.7511,0.9459,26,0.1597,0.2501,0.5102,23,57.69,1.884,22.1381
2,32960264.98,553,20,57,0,1,75.26,46633142.03,0.5319,0.6671,22,0.3838,0.2662,0.5337,13,141.48,5.7891,110.597
1,241203860.4,1787,80,179,0,1,60.64,216473830.34,0.6756,0.9918,0,0.0,0.4346,0.4999,36,89.75,1.6843,37.1276
1,122320968.43,191,31,28,1,1,82.87,83787765.96,1.2097,1.2479,18,0.65,0.2557,0.6385,5,68.5,16.573,16.7347
2,831154829.79,561,86,70,1,1,50.83,666848716.87,0.6335,0.748,14,0.2003,0.2046,0.5748,9,80.23,5.6475,112.2199
1,156068810.48,323,37,38,0,1,43.66,79203305.24,0.8602,0.5595,12,0.3116,0.12,0.4378,4,50.75,10.9138,66.114
1,58929482.25,533,27,64,2,1,53.52,30397656.8,1.0376,1.1609,35,0.5529,0.3593,0.613,9,51.58,5.9468,39.3034
2,91040865.0,1846,20,188,0,1,26.66,42752661.85,0.5677,0.5682,115,0.6131,0.3215,0.5009,16,46.96,1.6663,80.4812
0,38429688.42,944,25,95,0,1,71.79,33724927.31,0.8181,0.9468,7,0.075,0.3392,0.3742,22,87.76,3.2633,23.013
1,76054585.0,1234,25,123,1,1,89.95,78649632.14,0.8698,0.9391,0,0.0,0.4167,0.5219,36,103.41,2.4985,14.3086
2,46307242.61,269,20,30,0,1,32.9,30919571.65,0.4927,0.7513,9,0.2991,0.2148,0.4525,2,66.77,16.4488,69.9184
2,742432272.84,840,131,110,2,1,47.69,302733464.35,1.1695,0.6474,13,0.1155,0.3776,0.5565,13,40.78,3.6682,44.2834
1,60706733.23,1456,20,146,0,1,31.98,21047584.97,0.9223,0.9532,10,0.0704,0.2661,0.5548,15,34.67,2.1318,-2.602
1,130051158.35,250,18,28,2,1,39.07,82451075.22,0.6162,1.2153,3,0.1191,0.2449,0.3941,3,63.4,13.0229,61.1223
2,119029701.11,3611,23,359,1,1,61.64,106870133.11,0.6865,0.9266,45,0.1247,0.2583,0.5433,74,89.78,0.8329,51.5265
1,98846727.24,2047,32,205,0,1,91.84,71574543.23,1.2684,1.102,0,0.0,0.3649,0.5513,62,72.41,1.4813,-19.026
1,49293483.27,2024,16,205,0,1,67.14,52701770.35,0.628,0.8571,53,0.2601,0.2202,0.5399,45,106.91,1.4919,56.3249
1,50309917.32,2771,16,275,0,1,71.23,45642609.81,0.7852,0.9269,0,0.0,0.4034,0.4846,65,90.72,1.0959,20.2616
1,82425415.92,498,22,67,0,1,53.88,35886988.62,1.2376,1.1567,20,0.3007,0.3117,0.4326,8,43.54,6.7352,12.43
2,147646508.18,2010,29,201,0,1,37.65,57990258.45,0.9585,0.8725,32,0.1588,0.3135,0.4589,25,39.28,1.5059,5.222
1,84016469.59,1471,28,150,0,1,68.68,88564362.9,0.6515,0.8867,22,0.1443,0.3785,0.3621,33,105.41,2.0813,65.4714
2,188567851.03,200,54,28,1,1,48.38,96801805.75,0.9425,0.891,6,0.2036,0.3238,0.4909,3,51.34,16.1277,44.5409
0,33068283.0,988,22,99,0,1,53.93,12903646.72,1.3822,0.9057,7,0.0745,0.2987,0.4602,17,39.02,3.1726,-20.0
2,54705083.96,758,20,73,0,1,56.63,32512600.29,0.9528,0.913,15,0.2074,0.2069,0.5333,14,59.43,4.0448,14.2439
1,28190000.0,700,10,69,1,1,89.08,34612600.26,0.7255,0.9038,1,0.0177,0.2968,0.4214,20,122.78,4.454,36.8931
2,49024934.0,1201,20,120,0,1,55.73,78054861.25,0.35,0.5439,77,0.644,0.2627,0.5676,22,159.21,2.533,200.0
1,82376411.11,581,25,74,0,1,28.99,26066051.35,0.9163,0.5603,46,0.6164,0.4101,0.4285,5,31.64,5.7989,71.1462
2,776116538.45,666,112,85,0,1,91.39,617137134.54,1.1494,1.1066,30,0.3566,0.2777,0.5765,20,79.52,4.5697,43.3992
1,307160344.67,1788,102,180,0,1,40.29,197430620.01,0.6269,0.8717,18,0.0984,0.2328,0.5313,24,64.28,1.6789,66.4807
1,1203582245.0,908,401,94,2,1,29.7,464338965.65,0.7699,0.941,18,0.1962,0.2746,0.4534,8,38.58,3.7126,22.9515
2,662513253.17,486,63,63,0,1,90.7,719539748.44,0.8351,0.8145,8,0.1327,0.2376,0.4516,14,108.61,6.4786,71.7496
1,27681676.51,1706,10,169,1,1,74.99,32452189.56,0.6397,0.9312,8,0.0458,0.1586,0.4748,42,117.23,1.7855,30.4653
1,51550598.71,699,17,71,1,1,65.78,46982299.86,0.7217,1.0213,0,0.0,0.3551,0.493,15,91.14,4.3851,35.7362
1,30101189.0,1036,10,101,0,1,53.85,13384450.99,1.2111,1.1428,0,0.0,0.3497,0.3807,18,44.46,2.9918,-16.1568
1,64434131.92,2288,21,229,2,1,74.0,59415431.64,0.8025,0.894,30,0.1323,0.2741,0.433,56,92.21,1.3215,50.1517
1,307160344.67,1788,102,180,0,1,70.78,320787462.42,0.6777,0.7344,42,0.2338,0.3059,0.5652,42,104.44,1.6852,66.4807
1,81661584.68,1344,27,138,1,1,33.53,32843774.49,0.8338,1.0317,13,0.0953,0.3037,0.4464,15,40.22,2.2357,14.0285
2,49756258.42,803,32,101,2,1,29.89,32217944.51,0.4616,1.0511,35,0.347,0.12,0.5464,7,64.75,4.2696,156.6462
2,515237049.44,455,124,56,2,1,41.94,261302193.08,0.827,1.0643,12,0.2171,0.18,0.6096,6,50.71,6.9902,56.2741
2,882360123.34,586,98,77,2,1,41.46,540501861.15,0.6769,1.1666,17,0.2257,0.2991,0.4471,8,61.26,5.1828,89.4494
1,84016469.59,1471,28,150,0,1,85.65,122837597.8,0.5858,0.8048,20,0.1336,0.2544,0.5688,41,146.21,2.089,65.4714
1,158563349.17,2146,52,215,0,1,44.3,135274804.31,0.5193,0.5517,120,0.5567,0.3222,0.4655,31,85.31,1.429,66.9518
1,174938781.24,2236,58,224,0,1,50.65,115279981.81,0.7686,0.8702,16,0.0718,0.3593,0.5255,37,65.9,1.3688,36.8685
1,69573755.4,375,44,45,0,1,37.74,21796877.48,1.2047,0.8354,5,0.1159,0.3232,0.5204,4,31.33,9.4357,17.9887
1,103353765.67,127,52,16,2,1,63.92,58997240.59,1.1199,1.1067,4,0.2219,0.2533,0.4922,2,57.08,31.9622,15.1304
1,88317953.15,161,46,19,0,1,37.41,26789548.44,1.2332,0.6984,3,0.1811,0.4074,0.6205,2,30.33,18.7035,7.868
1,187775693.51,534,33,69,2,1,79.18,122560966.68,1.2131,0.5515,19,0.2725,0.2157,0.6658,14,65.27,5.6556,25.5633
1,616467976.41,2224,205,222,1,1,52.89,588991878.84,0.5536,0.7297,77,0.3451,0.2849,0.5107,39,95.54,1.3561,82.0674
2,181537998.01,357,107,47,2,1,27.9,52368368.23,0.9673,0.6846,3,0.0736,0.3514,0.4265,3,28.85,9.3012,32.4167
2,271614922.79,899,65,110,2,1,41.89,149503197.57,0.7611,0.8581,28,0.2567,0.3341,0.3987,12,55.04,3.491,66.6624
2,58990292.0,828,20,83,1,1,73.41,123726965.03,0.35,0.6485,48,0.5819,0.3296,0.4207,20,209.74,3.6705,115.7901
2,74509384.4,1657,20,163,2,1,44.74,28077360.67,1.1873,1.1151,0,0.0,0.2403,0.4756,24,37.68,1.8642,-11.6281
2,69129080.1,969,20,96,2,1,44.21,35876478.71,0.8518,0.7299,45,0.464,0.2412,0.5906,14,51.9,3.1577,19.5936
2,45829697.61,1437,20,143,0,1,85.49,60677733.21,0.6457,0.8397,36,0.2485,0.1428,0.6282,40,132.4,2.1372,67.765
0,49871630.28,917,33,94,1,1,60.81,29063823.95,1.0435,0.9596,9,0.095,0.2537,0.3394,18,58.28,3.3786,-5.5853
2,1870679349.39,846,374,85,0,1,27.93,515285467.03,1.0141,0.8817,10,0.1231,0.2012,0.5931,7,27.55,3.9907,25.6327
1,85284316.57,427,39,53,0,1,75.46,75692690.07,0.8502,0.8193,18,0.3461,0.2521,0.5684,10,88.75,7.5459,73.8249
2,34126688.76,833,20,87,0,1,86.7,56262728.45,0.5259,0.6616,39,0.4477,0.1577,0.5951,24,164.86,3.6123,112.8235
1,129413201.57,204,44,23,2,1,81.37,91590179.93,1.1497,1.0532,6,0.2503,0.2826,0.5297,5,70.77,16.2736,37.6998
0,1422950.21,39,8,5,0,1,25.46,484758.69,0.7472,0.6699,1,0.2265,0.3201,0.5065,1,34.07,25.4558,49.1523
1,199190650.74,130,26,21,1,1,31.78,71603379.86,0.884,0.7814,2,0.072,0.206,0.6102,1,35.95,31.7781,50.1586
2,478794230.18,456,47,54,0,1,68.21,294557234.24,1.1087,0.9265,3,0.0642,0.3726,0.5194,10,61.52,6.821,35.2562
0,11096393.2,33,6,5,0,0,65.04,5522643.51,1.3067,0.9139,0,0.0503,0.3437,0.4437,1,49.77,65.0353,-18.0108
1,177769490.72,336,46,39,1,1,64.35,99588950.26,1.1487,1.0455,12,0.3018,0.1905,0.5172,7,56.02,9.193,6.6302
1,51613583.79,1850,17,184,1,1,48.75,23335136.1,1.0783,1.1871,0,0.0,0.2999,0.4657,30,45.21,1.6251,-16.1182
0,65084017.0,1514,43,154,0,1,48.04,26742206.09,1.1691,1.0979,0,0.0,0.303,0.5338,24,41.09,2.0015,-17.1404
2,78435115.47,1543,20,158,1,1,26.67,56189529.83,0.3723,0.6555,70,0.4462,0.2629,0.5851,13,71.64,2.0517,122.4267
2,32359172.9,390,20,43,0,1,87.25,54965258.25,0.5137,0.6436,20,0.4693,0.2763,0.6174,11,169.86,7.9321,90.7021
0,21788998.44,68,11,12,2,0,74.31,21822370.36,0.742,0.8345,3,0.2247,0.3466,0.4924,1,100.15,74.3093,66.2504
2,999041243.74,242,109,29,2,1,86.94,1219024281.81,0.7125,0.7251,7,0.2533,0.2881,0.4734,7,122.02,12.4193,82.6143
0,23807796.83,68,7,8,2,0,26.04,14781343.26,0.4194,0.8265,1,0.1742,0.4074,0.4312,1,62.09,26.0413,150.4043
0,10104988.69,107,14,15,1,0,86.75,8051623.06,1.0888,0.9291,3,0.2216,0.3649,0.3213,3,79.68,28.918,-0.0688
0,12398404.75,106,15,16,1,1,34.52,4185803.99,1.0225,1.043,1,0.0551,0.3259,0.4714,1,33.76,34.5217,-2.5685
2,49024934.0,1201,20,120,0,1,28.18,32448328.51,0.4258,0.3785,78,0.65,0.3465,0.5896,11,66.19,2.5619,200.0
1,165816004.67,191,32,21,1,1,51.43,92068960.52,0.9263,0.5296,5,0.2165,0.3213,0.5168,3,55.52,17.1439,60.5863
0,92187554.9,2510,61,250,0,1,51.09,73348977.2,0.6421,0.9541,18,0.0708,0.3835,0.3564,42,79.56,1.2163,24.79
1,614652572.45,2118,204,211,0,1,52.93,318685469.42,1.0209,0.9942,12,0.0572,0.2822,0.5047,37,51.85,1.4306,13.983
1,62888864.87,1103,20,114,0,1,53.6,58297357.33,0.5783,0.7917,38,0.3351,0.3455,0.5931,19,92.7,2.8213,68.7043
1,27589756.89,918,10,94,0,1,70.81,30461801.54,0.6414,0.7055,37,0.3977,0.289,0.4726,21,110.41,3.372,68.9528
1,95561768.19,447,21,60,0,1,66.68,63257337.19,1.0073,1.0553,4,0.0614,0.2843,0.548,9,66.2,7.4089,36.3329
1,31414321.1,828,10,82,1,1,85.37,39436852.21,0.68,0.9008,12,0.1512,0.3192,0.4367,23,125.54,3.7117,34.5871
2,64333552.05,1790,20,180,1,1,47.47,32759271.16,0.9323,0.884,28,0.1572,0.2807,0.5729,28,50.92,1.6955,8.3726
2,495705205.76,637,70,79,0,1,49.83,211851444.43,1.1659,1.1865,29,0.3696,0.3387,0.6274,10,42.74,4.9826,31.4813
2,50311599.77,976,20,97,1,1,81.08,104398788.74,0.3907,0.5874,49,0.5101,0.2065,0.5117,26,207.5,3.1183,162.5996
2,47948447.03,1694,20,170,1,1,38.25,46219944.16,0.3968,0.5714,92,0.5388,0.3505,0.4996,21,96.4,1.8216,146.076
0,6749736.03,90,8,14,0,1,47.93,3541823.45,0.9133,0.602,1,0.0596,0.3369,0.5913,1,52.47,47.9252,36.9814
1,28624289.22,1445,10,145,0,1,59.57,22321974.91,0.7639,0.994,3,0.0174,0.3536,0.5424,28,77.98,2.1276,11.9707
1,55704414.42,3247,18,325,2,1,91.37,54238371.05,0.9384,1.0159,0,0.0,0.256,0.4719,98,97.37,0.9324,4.4686
1,67884207.7,532,35,66,2,1,90.77,58267207.92,1.0575,1.0139,7,0.1091,0.336,0.5495,16,85.83,5.673,20.8635
1,139241286.0,831,46,87,1,1,86.12,133088746.4,0.901,1.0032,7,0.0785,0.2999,0.5571,23,95.58,3.7443,11.5822
0,787559.88,97,7,14,1,0,35.76,233915.22,1.204,1.0614,2,0.1556,0.3995,0.3893,1,29.7,35.7591,4.4172
0,20412869.77,179,10,24,2,0,72.54,26911036.03,0.5502,0.8261,8,0.342,0.4016,0.3996,4,131.83,18.1351,90.8722
1,779877216.22,2501,259,250,0,1,89.93,834932911.86,0.84,0.9655,15,0.058,0.3816,0.5585,74,107.06,1.2153,13.7643
1,78408544.3,3062,26,305,0,1,61.3,98373182.53,0.4886,0.8251,57,0.1871,0.2713,0.444,62,125.46,0.9888,79.8898
1,698061227.99,1818,232,180,0,1,70.4,630794377.61,0.7791,0.9215,21,0.1165,0.3106,0.4241,42,90.36,1.6763,21.2795
1,85433355.78,371,32,49,0,1,86.98,68808438.14,1.08,0.5478,11,0.2265,0.2484,0.4796,10,80.54,8.6984,40.5177
2,273948192.77,887,73,110,0,1,27.79,89021528.57,0.8553,0.786,6,0.0547,0.188,0.553,8,32.5,3.4741,65.7865
1,73543187.5,363,41,44,0,1,83.28,48926148.98,1.2519,0.9559,14,0.3256,0.2862,0.579,10,66.53,8.3282,24.424
1,106082207.56,1428,35,142,0,1,31.94,47195556.64,0.7178,0.8533,20,0.1416,0.3649,0.4772,15,44.49,2.129,38.5682
0,7702642.91,157,4,18,1,0,82.09,5881132.52,1.0752,0.7784,3,0.1933,0.3712,0.4702,4,76.35,20.5225,-7.5427
2,58421876.45,1631,20,163,0,1,33.6,40496420.94,0.4847,0.6428,58,0.3528,0.2771,0.5963,18,69.32,1.8664,108.1058
1,31297422553.64,1327,500,136,0,1,63.69,18345330059.21,1.0865,1.0371,0,0.0,0.2266,0.5811,28,58.62,2.2745,1.5987
2,28680061.86,2090,20,210,0,1,56.95,23425021.05,0.6972,0.754,60,0.287,0.1907,0.5041,39,81.68,1.4602,61.0666
1,102759370.92,1460,34,148,0,1,40.55,58647109.94,0.7105,0.9177,8,0.052,0.3039,0.5294,19,57.07,2.1342,44.0797
1,188278092.94,136,31,18,1,1,56.13,78263720.36,1.3502,0.9314,7,0.3873,0.2851,0.3062,2,41.57,28.0634,10.6536
2,32532412.46,1186,20,116,1,1,58.03,24979065.4,0.7558,0.9341,1,0.011,0.1946,0.6583,22,76.78,2.6378,39.5751
2,846445766.19,615,122,80,0,1,51.34,348310845.31,1.2476,1.0241,31,0.3887,0.129,0.6384,10,41.15,5.1338,46.2653
1,169909313.48,276,28,31,1,1,57.18,89995852.73,1.0795,0.6186,16,0.5236,0.4238,0.4369,5,52.97,11.4355,48.1673
1,5113504.47,487,35,59,0,1,60.37,2697782.55,1.1443,0.4,10,0.1673,0.1784,0.5475,9,52.76,6.7078,34.4545
1,191636225.0,1510,63,150,0,1,83.1,210372484.93,0.757,0.9825,8,0.056,0.3186,0.5687,41,109.78,2.0268,15.9689
2,540882969.57,792,110,102,0,1,57.46,275890228.46,1.1266,0.942,23,0.2262,0.3432,0.6253,15,51.01,3.8309,50.0822
1,23185125.99,520,50,63,2,1,49.67,11647307.91,0.9886,0.8248,23,0.3631,0.356,0.2965,8,50.24,6.2082,26.766
1,68263358.75,1825,22,183,0,1,27.94,16239261.95,1.1744,0.9989,3,0.015,0.3956,0.488,16,23.79,1.7462,-11.4624
2,39321248.41,980,20,101,2,1,60.8,31630503.83,0.7558,0.922,8,0.0749,0.3076,0.5358,19,80.44,3.2001,25.9727
0,10424120.8,172,10,25,0,0,75.66,7138288.39,1.1048,1.083,6,0.2224,0.416,0.3741,4,68.48,18.9146,-16.4154
1,241203860.4,1787,80,179,0,1,79.83,256302727.41,0.7512,0.9758,7,0.0394,0.2399,0.4923,47,106.26,1.6984,37.1276
1,103364733.68,369,34,47,1,1,34.96,28011377.74,1.2899,1.0143,5,0.1094,0.3378,0.4924,4,27.1,8.7388,7.4776
1,32797095.0,931,10,96,1,1,77.06,38560164.56,0.6554,0.7887,24,0.2552,0.2896,0.6478,23,117.57,3.3504,60.8604
1,26629720.04,171,34,26,0,1,36.18,16514751.48,0.5834,0.8569,6,0.2121,0.2525,0.553,2,62.02,18.0896,108.6411
2,411405401.26,188,76,22,0,1,62.39,213525711.5,1.2021,0.9547,14,0.65,0.3228,0.72,3,51.9,20.7973,49.3559
2,90966940.32,553,20,57,0,1,34.34,85154024.04,0.3668,0.7221,15,0.2653,0.1679,0.6754,6,93.61,5.7233,112.9681
1,20820804.06,320,43,42,2,1,50.03,9826292.12,1.06,0.8151,1,0.0348,0.3311,0.4623,5,47.19,10.0053,14.7911
2,178749326.63,863,101,107,2,1,38.15,62823412.19,1.0854,0.8587,14,0.1326,0.3306,0.5913,10,35.15,3.8147,33.3374
2,41446904.0,585,20,58,0,1,55.5,46378088.4,0.496,0.5077,38,0.65,0.1425,0.5171,10,111.9,5.5501,159.5979
1,94247033.42,909,31,91,0,1,55.21,43581020.86,1.194,1.1882,0,0.0,0.2543,0.5398,16,46.24,3.4507,-19.7502
2,826732494.6,540,107,71,0,1,56.86,416376443.81,1.1289,1.204,9,0.1323,0.1968,0.5376,10,50.36,5.6856,21.6625
1,30940322.0,1247,10,123,2,1,58.61,31831809.55,0.5697,1.0588,0,0.0,0.3209,0.401,24,102.88,2.4422,38.9216
1,29836882.53,969,10,94,0,1,54.62,15676751.83,1.0396,0.7886,19,0.2001,0.3279,0.4741,17,52.54,3.2129,-0.742
0,8321283.97,134,8,21,1,0,40.23,2618585.77,1.2784,0.8318,8,0.3691,0.4001,0.3596,1,31.47,40.2303,-3.2979
1,279663837.15,1923,93,190,1,1,84.63,460465938.75,0.514,0.8003,54,0.283,0.1928,0.4914,54,164.65,1.5672,74.5727
2,536799011.29,228,64,30,2,1,76.75,333662309.3,1.2348,0.9602,13,0.4259,0.2059,0.5884,5,62.16,15.3501,21.1352
1,34476071.07,138,45,16,0,1,72.55,19841780.77,1.2607,0.9977,7,0.4167,0.32,0.5273,3,57.55,24.1845,24.602
2,259166549.61,337,113,41,0,1,89.24,343595009.98,0.6731,1.0936,13,0.3215,0.3845,0.4926,10,132.58,8.9243,81.0567
0,4995181.44,59,10,5,2,1,26.63,1455353.58,0.9141,1.0258,1,0.2241,0.4987,0.5115,1,29.14,26.6312,34.0998
1,124129026.13,199,51,28,0,1,59.41,96387449.38,0.7651,0.6226,9,0.3122,0.4338,0.5009,3,77.65,19.8029,89.1354
1,55328989.8,1829,18,180,0,1,38.72,24310274.99,0.8812,0.9284,43,0.2398,0.3783,0.4495,23,43.94,1.6833,15.6391
2,140717853.77,344,56,42,0,1,68.51,71777036.11,1.3431,1.1869,10,0.2442,0.1853,0.5271,7,51.01,9.787,22.3999
1,228824960.57,2261,76,227,0,1,57.57,140505760.9,0.9377,0.9614,0,0.0,0.281,0.5256,43,61.4,1.339,12.5888
0,49348718.79,1119,32,110,0,1,91.14,45062419.05,0.9981,1.0207,0,0.0,0.3084,0.4055,33,91.31,2.7619,3.4298
1,54418716.0,1092,18,110,0,1,41.74,25434585.04,0.893,0.8816,17,0.156,0.1436,0.4241,15,46.74,2.7826,16.0301
1,76383318.0,1892,25,191,0,1,45.22,61468628.5,0.5619,0.6284,80,0.4214,0.255,0.5591,28,80.47,1.615,80.4996
2,811881048.28,874,109,111,2,1,74.98,479281074.62,1.2701,1.175,19,0.1687,0.2454,0.4994,21,59.03,3.5703,29.4744
1,88077944.0,1606,29,163,1,1,43.98,51052350.14,0.7588,0.9753,0,0.0,0.2456,0.5322,23,57.96,1.9122,40.8961
1,229683588.61,2409,76,241,0,1,25.03,82942105.77,0.6933,0.8629,39,0.162,0.4063,0.4931,20,36.11,1.2517,39.3212
2,166488629.3,1432,33,143,0,1,38.59,78567433.76,0.8177,1.0696,0,0.0,0.1524,0.6007,18,47.19,2.1437,33.5032
0,21088066.28,191,10,26,0,1,29.51,8497163.28,0.7323,1.0441,4,0.1549,0.2403,0.3045,1,40.29,29.5088,52.7499
2,488443619.01,610,74,75,0,1,79.52,354625755.96,1.0952,0.9244,29,0.3823,0.1959,0.4842,16,72.6,4.9698,38.7063
2,776966417.59,316,99,42,1,1,53.89,406808945.71,1.0292,0.9686,23,0.5592,0.3111,0.6334,5,52.36,10.7773,44.5583
1,52345319.88,1363,17,134,1,1,46.26,48303727.52,0.5013,0.9028,24,0.1793,0.2817,0.5449,21,92.28,2.2027,69.5095
2,421018634.99,642,73,79,2,1,48.19,162212643.9,1.2508,0.5939,21,0.2649,0.3346,0.5792,10,38.53,4.819,36.2664
2,437042579.48,251,98,31,1,1,25.19,94204485.85,1.1685,1.0358,7,0.2398,0.2434,0.72,2,21.55,12.594,32.7855
0,3383682.27,114,11,19,0,0,74.1,2093183.41,1.1978,1.1158,2,0.1122,0.2778,0.4798,2,61.86,37.0496,-20.0
2,904359376.43,502,95,64,0,1,64.4,447956680.97,1.3002,0.8954,14,0.2247,0.1938,0.4912,10,49.53,6.4402,8.1737
1,51708792.0,1261,17,126,0,1,37.88,22935144.0,0.8541,0.8751,24,0.1878,0.3825,0.4718,15,44.35,2.5254,7.1551
0,27733656.33,144,9,20,2,0,28.69,6317819.5,1.2594,1.1148,6,0.2884,0.396,0.5324,1,22.78,28.6893,-20.0
0,793171.0,69,3,11,1,0,32.52,381327.35,0.6765,0.8065,1,0.0608,0.4436,0.577,1,48.08,32.5245,41.1633
2,87634217.73,1460,20,150,1,0,88.97,90075148.75,0.8656,0.9529,1,0.0041,0.1918,0.6555,43,102.79,2.0691,13.9923
1,196826548.92,183,21,27,0,1,40.42,92718606.39,0.858,1.2064,6,0.2062,0.2845,0.5116,2,47.11,20.2095,37.2369
1,779877216.22,2501,259,250,0,1,55.11,498286776.36,0.8625,0.8823,33,0.1326,0.3504,0.3791,45,63.89,1.2246,13.7643
1,92271433.33,133,26,16,1,1,43.28,58275811.75,0.6853,0.8473,6,0.3827,0.3221,0.4554,1,63.16,43.2804,90.3529
2,856327626.58,881,48,113,0,1,35.56,270905352.45,1.1239,1.0591,35,0.3065,0.2141,0.5881,10,31.64,3.5555,28.5508
1,101523714.4,1655,33,169,0,1,66.52,78172743.53,0.8639,1.0446,0,0.0,0.2251,0.5497,36,77.0,1.8478,9.4784
1,81661584.68,1344,27,138,1,1,71.86,64861549.94,0.9047,0.9439,15,0.1068,0.3103,0.4455,32,79.43,2.2457,14.0285
2,340442936.31,255,47,31,0,1,87.59,287652645.82,1.0367,1.2051,15,0.4821,0.3544,0.4471,7,84.49,12.5131,37.5802
1,70191560.08,339,39,39,1,1,73.18,41562252.62,1.2359,0.7862,10,0.2617,0.4311,0.4492,8,59.21,9.1473,16.3135
2,421429705.0,164,112,21,1,1,26.15,98060352.45,1.124,1.1237,3,0.1201,0.1863,0.5411,1,23.27,26.1545,26.3793
1,36371031.53,759,12,73,1,1,33.04,18589360.6,0.6464,0.6752,24,0.3263,0.3456,0.5936,8,51.11,4.1296,40.5574
1,65059318.02,2357,21,235,2,1,67.77,62887712.02,0.7011,0.9631,11,0.0482,0.2763,0.4605,53,96.66,1.2787,41.9369
